observation_date,meteoname_with_id,subject_name,station_identifier,station_name,observation_ts,observation_period,presentweather,winddirection,windspeed,maximumwindgustspeed,airtemperature,dewpointtemperature,groundminimumtemperaturepast12hours
2024-08-03,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-08-03 03:00:00,3,,200.0,2.0,,19.4,4.7,
2024-02-04,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-02-04 03:00:00,3,10.0,110.0,1.0,,-37.1,-41.2,
2023-05-12,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-05-12 15:00:00,15,,30.0,2.0,,2.2,-2.4,
2024-11-20,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-11-20 00:00:00,0,2.0,340.0,1.0,,-33.9,-37.4,
2024-09-21,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-09-21 03:00:00,3,,160.0,3.0,,3.5,-3.2,
2024-09-14,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-09-14 18:00:00,18,,,0.0,,-4.3,-4.3,
2024-01-27,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-01-27 21:00:00,21,,240.0,1.0,,-38.3,-42.3,
2022-07-04,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-07-04 09:00:00,9,4.0,200.0,2.0,,33.1,10.0,
2022-11-15,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-11-15 00:00:00,0,,210.0,1.0,,-36.1,-37.8,
2022-11-30,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-11-30 15:00:00,15,10.0,,0.0,,-42.4,-44.4,
2023-04-08,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-04-08 00:00:00,0,,120.0,4.0,,-9.1,-22.1,
2023-09-20,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-09-20 12:00:00,12,,,0.0,,-3.1,-6.4,
2022-04-04,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-04-04 18:00:00,18,,,0.0,,-19.7,-20.9,
2022-05-16,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-05-16 12:00:00,12,,190.0,2.0,,4.3,1.8,
2024-09-19,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-09-19 18:00:00,18,,250.0,4.0,,1.3,-2.8,
2024-03-12,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-03-12 15:00:00,15,,40.0,1.0,,-24.5,-27.6,
2023-12-13,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-12-13 12:00:00,12,,,,,,,
2023-10-24,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-10-24 12:00:00,12,,300.0,2.0,,-8.7,-10.6,
2022-11-03,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-11-03 00:00:00,0,71.0,,0.0,,-16.2,-16.8,
2022-12-28,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-12-28 03:00:00,3,2.0,,0.0,,-34.0,-35.6,
2024-09-17,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-09-17 00:00:00,0,10.0,260.0,3.0,,-2.5,-2.7,-4.0
2024-05-24,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-05-24 06:00:00,6,,30.0,6.0,11.0,18.3,0.6,
2022-08-27,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-08-27 03:00:00,3,,180.0,2.0,,16.3,11.3,
2022-05-08,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-05-08 03:00:00,3,,150.0,3.0,,9.8,-5.5,
2023-07-15,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-07-15 12:00:00,12,,220.0,2.0,,16.6,13.6,
2024-07-12,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-07-12 18:00:00,18,,,,,,,
2023-02-09,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-02-09 03:00:00,3,,,0.0,,-44.0,-46.4,
